pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,Reactome,Tcon,SF_vs_PB_Tcon,1.5044793,0.407258613,0.0238746667,0.10296748,52,24,NFKBIB/IKBKG/PSMC3/PSMB3/PSMB6/PSMD1/ADRM1/PSMA7/PSMB1/PSMD8/PSMB2/PSMA6/PSMC1/UBC/PSMD7/RELA/PSMD14/PSMD11/PSMC2/PSMA5/PSMB7/PSMC4/NFKBIE/PSMA3,up,FALSE
REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY,REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY,Reactome,Tcon,SF_vs_PB_Tcon,1.54684379,0.455834764,0.0239410019,0.102978229,35,14,SDC4/FURIN/AP2B1/LY6E/GPC1/TIMD4/CD33/UBA6/CD14/AP2A1/SDC2/AXL/PROS1/SDC3,up,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,Reactome,Tcon,SF_vs_PB_Tcon,-1.59247182,-0.511180177,0.0241165962,0.103457632,21,8,CNOT10/CNOT2/CNOT3/PLK2/CNOT7/CNOT8/NPM1/TP53,down,FALSE
REACTOME_RHOV_GTPASE_CYCLE,REACTOME_RHOV_GTPASE_CYCLE,Reactome,Tcon,SF_vs_PB_Tcon,1.54684105,0.461915628,0.0253729187,0.108558403,33,12,IQGAP1/TPM4/PARD6A/CLTC/VANGL1/DLG5/PEAK1/PAK1/TPM3/PAK2/CCP110/NCK1,up,FALSE
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,Reactome,Tcon,SF_vs_PB_Tcon,1.41006185,0.335566697,0.0254788639,0.1087233,107,35,DUSP4/MAPKAPK2/N4BP1/MYD88/MAPK11/NFKBIB/DUSP6/IRF7/USP18/IRAK2/MAPK7/IKBKG/IRF5/MEF2C/NOD2/PPP2CB/IKBIP/MAPK1/SLC15A4/DUSP3/JUN/UBC/FOS/RELA/NFKB2/TRAF2/IRAK1/TLR4/HMGB1/LY96/CD14/MAP3K8/TICAM2/CASP8/TLR7,up,FALSE
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,Reactome,Tcon,SF_vs_PB_Tcon,1.61116056,0.610131187,0.0258231483,0.109901684,13,6,RAPGEF1/YWHAB/MAPK1/NTRK1/MAP2K2/KIDINS220,up,FALSE
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,Reactome,Tcon,SF_vs_PB_Tcon,-1.62437184,-0.626570806,0.0259375066,0.11009789,11,5,TPST1/PODXL2/SULT1A1/ABHD14B/SULT1B1,down,FALSE
REACTOME_OAS_ANTIVIRAL_RESPONSE,REACTOME_OAS_ANTIVIRAL_RESPONSE,Reactome,Tcon,SF_vs_PB_Tcon,1.61642736,0.680073666,0.0260898028,0.11045368,9,3,OASL/OAS3/OAS1,up,FALSE
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,Reactome,Tcon,SF_vs_PB_Tcon,1.54900395,0.468810242,0.0263076951,0.111084587,31,16,KRAS/FCER1A/SYK/NRAS/RAC1/FCER1G/LYN/PLCG2/VAV2/MAPK1/JUN/VAV3/FOS/PAK1/HRAS/PAK2,up,FALSE
REACTOME_DEFECTIVE_GALNT3_CAUSES_HFTC,REACTOME_DEFECTIVE_GALNT3_CAUSES_HFTC,Reactome,Tcon,SF_vs_PB_Tcon,1.56882828,0.789218407,0.0264833006,0.111492102,5,2,GALNT3/MUC12,up,FALSE
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,Reactome,Tcon,SF_vs_PB_Tcon,1.610315,0.623877583,0.026542447,0.111492102,12,8,EIF2AK2/IKBKG/PIAS3/PIAS4/RELA/NFKB2/UBE2I/SUMO3,up,FALSE
