pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
GOCC_SPINDLE_MIDZONE,GOCC_SPINDLE_MIDZONE,GO_CC,CD8,SF_vs_PB_CD8,1.79475402,0.550567504,0.00212783923,0.0227834493,34,16,KIF20B/RACGAP1/PRC1/CENPE/ARL8A/RCC2/KIF18B/GEM/AURKA/LUZP1/KIF18A/RIF1/KIF14/CDCA8/NUMA1/PKP4,up,FALSE
GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT,GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT,GO_CC,CD8,SF_vs_PB_CD8,1.44377009,0.313061963,0.00216196018,0.022869892,312,81,CD74/HLA-DQA2/GGA2/HLA-DQB2/AP1S1/GCNT1/LAP3/HLA-DRA/HLA-DRB5/ATP8B4/HLA-DRB1/GOLIM4/HLA-DQA1/HLA-DPA1/OPTN/RAC1/HLA-DQB1/AP4M1/PLK3/RAB11A/HLA-DPB1/GALNT1/GALNT2/RAB38/GOLGA8A/GOLGB1/PLOD3/SYT11/MYO18A/CSGALNACT1/ZFYVE1/PQLC1/MGAT4B/PITPNM1/TGFBI/ATG9A/PSENEN/GNAS/SMPD3/MICALL1/WIPI1/RAB21/GOLGA2/YIPF1/CSGALNACT2/PARP12/AKAP9/LPCAT2/C14orf79/ASAP1/GRN/ATP8B2/LAMP2/RAB10/CLTC/KIAA0368/SGMS1/ATP8B3/OSBPL11/INPP5E/GOLGA3/FUT8/FUT4/VPS54/ENTHD2/CORO7/YIPF5/CHSY1/LLGL1/RAB13/OTOF/CANT1/DOPEY2/FAM109B/DPY30/MS4A6A/HLA-A/ATP2C1/PLD4/CLTB/GOLGA1,up,FALSE
GOCC_EARLY_ENDOSOME_MEMBRANE,GOCC_EARLY_ENDOSOME_MEMBRANE,GO_CC,CD8,SF_vs_PB_CD8,1.54440404,0.361265514,0.00263323434,0.0274910057,159,64,GGA2/ZFYVE28/SLC1A1/EHD4/LDLRAD4/HLA-DRA/PSEN1/SNX8/ANXA1/PPAP2C/RAC1/EPS15/STX7/CCDC53/PML/LAMP3/DTX3L/PDLIM4/TSG101/PMEPA1/RCC2/RAB21/RUFY1/DNAJC13/GRIPAP1/KIR2DL4/ARF6/VAMP8/HLA-G/FGD2/HGS/CLEC10A/ATP13A3/ATP11B/NTRK2/LLGL1/GPNMB/TMEM63B/DOPEY2/CMTM6/HLA-A/CD8B/FCGR1A/IFITM3/SLC31A1/RAB4B/CAV1/PI4K2B/PI4K2A/TOM1/SNX30/PPP1R21/RAB5C/SNX20/APPL2/GGA3/RAB31/RAB5A/BAIAP3/SLC9A9/INPP5F/TICAM2/STAM/EPHA4,up,FALSE
GOCC_ROUGH_ENDOPLASMIC_RETICULUM,GOCC_ROUGH_ENDOPLASMIC_RETICULUM,GO_CC,CD8,SF_vs_PB_CD8,-1.71127797,-0.446408402,0.00266142994,0.0274910057,53,14,SEC63/SRPR/SEC61A1/SRPRB/SSR2/CKAP4/PLOD1/RPS21/RPL18/RPS28/RPL27/RPS23/RPL6/RPL4,down,FALSE
GOCC_AUTOPHAGOSOME_MEMBRANE,GOCC_AUTOPHAGOSOME_MEMBRANE,GO_CC,CD8,SF_vs_PB_CD8,1.70149841,0.472533157,0.00273157407,0.0278874655,55,29,SNAP47/SH3GLB1/CHMP2A/ATG9A/WIPI1/LAMP2/CHMP4A/VAMP8/GABARAPL1/VMP1/CHMP1A/ATP13A2/CHMP5/TM9SF1/CHMP3/ULK1/RB1CC1/STX4/ATG4B/GABARAP/LAMP1/ATG16L1/WIPI2/TMEM173/CALCOCO2/MAP1LC3A/TEX264/RAB7A/WDR81,up,FALSE
GOCC_TERTIARY_GRANULE,GOCC_TERTIARY_GRANULE,GO_CC,CD8,SF_vs_PB_CD8,1.58144623,0.385973295,0.00290653668,0.0293326345,118,47,CYSTM1/CD58/HGSNAT/LGALS3/CTSD/PTPRN2/DYNLL1/NBEAL2/TCIRG1/ATP8B4/QPCT/RAC1/CSTB/RHOA/GGH/CD93/STX7/TIMP2/CEACAM1/ARL8A/STXBP2/NRAS/CLEC5A/PGM1/DIAPH1/LAMP2/DYNC1LI1/IDH1/ITGAX/YPEL5/OLR1/NIT2/VAMP8/CYBA/ADAM8/CANT1/UBR4/CLEC12A/NCKAP1L/RAP2C/ATP11A/VAMP1/SPTAN1/STXBP3/TRPM2/QSOX1/PLAU,up,FALSE
GOCC_ACTIN_FILAMENT,GOCC_ACTIN_FILAMENT,GO_CC,CD8,SF_vs_PB_CD8,1.6328831,0.419516027,0.00300366071,0.0299683421,85,35,MYO1C/EZR/IQGAP1/DFNB31/COTL1/PDLIM7/ANXA1/RAC1/CORO1B/MYO5A/PDLIM1/DUSP22/DMTN/TWF2/TPM4/PDLIM4/MYO9B/WIPF1/CORO2A/DIAPH1/LUZP1/CORO1C/PAK1/TPM3/GAS2L1/CORO7/MYO9A/TMSB15A/AFAP1/HCK/DIAPH3/RAC3/KEAP1/SRC/MARK2,up,FALSE
GOCC_MICROTUBULE_END,GOCC_MICROTUBULE_END,GO_CC,CD8,SF_vs_PB_CD8,1.77183386,0.563436149,0.00303951368,0.0299853147,29,16,TBCB/PDE4DIP/CAMSAP1/KIF18B/ASPM/GAS2L1/NUMA1/CDK5RAP2/CKAP5/CLASP1/SPAG5/KNSTRN/CLIP1/DCTN1/MAPRE1/KIF2C,up,FALSE
GOCC_KINETOCHORE_MICROTUBULE,GOCC_KINETOCHORE_MICROTUBULE,GO_CC,CD8,SF_vs_PB_CD8,1.79187887,0.631346023,0.00347826087,0.0339323671,19,11,RAB11A/CHMP2A/CENPE/KIF18A/KNTC1/CHMP4A/CHMP1A/CLASP1/CHMP5/CHMP3/ZWILCH,up,FALSE
GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR,GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR,GO_CC,CD8,SF_vs_PB_CD8,-1.83967094,-0.642718409,0.00364561838,0.0351742081,16,8,ZNF622/NOC2L/MAK16/MRTO4/WDR12/NSA2/WDR74/RRS1,down,FALSE
