pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS_OXYGEN_AS_ACCEPTOR,GO_MF,Tcon,SF_vs_PB_Tcon,0.659008839,0.312654724,0.868045594,0.965486285,6,2,IL4I1/LOXL1,up,FALSE
GOMF_GLCNAC_2_PP_DOL_MANNOSYLTRANSFERASE_ACTIVITY,GOMF_GLCNAC_2_PP_DOL_MANNOSYLTRANSFERASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.662574396,-0.309059354,0.868868373,0.965638073,6,4,ALG12/ALG11/ALG2/ALG3,down,FALSE
GOMF_CHOLINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_CHOLINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.661297387,-0.308463691,0.86985976,0.965778188,6,3,SLC44A2/SLC44A3/SLC44A5,down,FALSE
GOMF_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,0.697348749,0.242120671,0.87061489,0.965778188,18,8,SLC4A8/SLC4A2/SLC39A6/SLC39A8/SLC4A4/SLC4A10/BEST1/SLC26A6,up,FALSE
GOMF_SUMO_LIGASE_ACTIVITY,GOMF_SUMO_LIGASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,0.679909547,0.258002673,0.871327905,0.965778188,13,4,EGR2/PIAS3/PIAS4/ZMIZ2,up,FALSE
GOMF_HISTONE_H3K9ME2_3_READER_ACTIVITY,GOMF_HISTONE_H3K9ME2_3_READER_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.700553223,-0.238204048,0.871902344,0.965778188,17,5,CBX5/ATRX/CBX1/MPHOSPH8/SETDB1,down,FALSE
GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY,GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.689121627,-0.246991898,0.872426494,0.965778188,14,4,ALDH7A1/AKR1B1/ALDH16A1/ALDH9A1,down,FALSE
GOMF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,0.748367622,0.208230724,0.873735245,0.966466579,46,16,SLC25A24/SLC35D2/SLC35D1/SLC35B1/SLC29A1/ABCD1/SLC25A19/SLC17A9/SLC35B4/SLC29A3/SIDT2/SLC35C1/SLC29A4/SLC35E3/ANKH/PANX1,up,FALSE
GOMF_3_5_RNA_HELICASE_ACTIVITY,GOMF_3_5_RNA_HELICASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,0.649819787,0.308295146,0.876633195,0.968633675,6,1,DHX38,up,FALSE
GOMF_SINGLE_STRANDED_DNA_ENDODEOXYRIBONUCLEASE_ACTIVITY,GOMF_SINGLE_STRANDED_DNA_ENDODEOXYRIBONUCLEASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.67268637,-0.25904042,0.878400303,0.968633675,11,7,RAD50/XRCC1/ASTE1/SND1/EXOG/SETMAR/ERCC4,down,FALSE
