pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
REACTOME_FANCONI_ANEMIA_PATHWAY,REACTOME_FANCONI_ANEMIA_PATHWAY,Reactome,Treg,SF_vs_PB_Treg,0.7666864,0.232034127,0.830759119,0.937242649,34,5,ERCC1/FANCL/SLX4/UBC/UBB,up,FALSE
REACTOME_HDL_REMODELING,REACTOME_HDL_REMODELING,Reactome,Treg,SF_vs_PB_Treg,-0.698903065,-0.352680659,0.831117209,0.937242649,5,4,APOE/PLTP/LCAT/APOA1,down,FALSE
REACTOME_INTERLEUKIN_17_SIGNALING,REACTOME_INTERLEUKIN_17_SIGNALING,Reactome,Treg,SF_vs_PB_Treg,0.801610666,0.21115722,0.832928555,0.938611963,68,12,MAPKAPK3/DUSP4/MAPK11/IRAK2/MAPKAPK2/FOS/DUSP3/MAPK8/UBE2N/UBC/ELK1/UBB,up,FALSE
REACTOME_PI_3K_CASCADE_FGFR2,REACTOME_PI_3K_CASCADE_FGFR2,Reactome,Treg,SF_vs_PB_Treg,-0.69621394,-0.351323672,0.834224491,0.938726485,5,3,PIK3CA/FRS2/PIK3R1,down,FALSE
REACTOME_PI_3K_CASCADE_FGFR3,REACTOME_PI_3K_CASCADE_FGFR3,Reactome,Treg,SF_vs_PB_Treg,-0.69621394,-0.351323672,0.834224491,0.938726485,5,3,PIK3CA/FRS2/PIK3R1,down,FALSE
REACTOME_EPHRIN_SIGNALING,REACTOME_EPHRIN_SIGNALING,Reactome,Treg,SF_vs_PB_Treg,0.716506262,0.270137498,0.837073189,0.941258264,14,5,MYL12A/PAK2/PAK1/SRC/SDCBP,up,FALSE
REACTOME_CO_STIMULATION_BY_CD28,REACTOME_CO_STIMULATION_BY_CD28,Reactome,Treg,SF_vs_PB_Treg,0.77699107,0.220731408,0.838172111,0.94182027,46,16,CD80/CTLA4/PAK2/YES1/TRIB3/AKT1/PPP2CB/PAK1/PPP2R1A/SRC/CDC42/PPP2R1B/PIK3R6/GRB2/VAV1/AKT3,up,FALSE
REACTOME_REGULATION_OF_PTEN_LOCALIZATION,REACTOME_REGULATION_OF_PTEN_LOCALIZATION,Reactome,Treg,SF_vs_PB_Treg,0.700784335,0.299079832,0.839057383,0.942141576,9,4,UBC/UBB/NEDD4/PML,up,FALSE
REACTOME_DUAL_INCISION_IN_TC_NER,REACTOME_DUAL_INCISION_IN_TC_NER,Reactome,Treg,SF_vs_PB_Treg,0.793612215,0.211922191,0.840022404,0.942551905,63,18,ERCC1/POLR2K/RBX1/UBC/UBB/POLR2L/POLR2E/RFC2/GTF2H5/POLR2G/POLD3/POLK/MNAT1/RPA3/POLR2I/PCNA/DDB1/POLD2,up,FALSE
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,Reactome,Treg,SF_vs_PB_Treg,0.684775582,0.32818079,0.840672963,0.942609057,6,2,VEGFA/CGA,up,FALSE
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,Reactome,Treg,SF_vs_PB_Treg,-0.76032425,-0.227657832,0.841583941,0.94271214,30,5,PDPR/RPS27A/PDK1/UBA52/PDP1,down,FALSE
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,Reactome,Treg,SF_vs_PB_Treg,-0.811005152,-0.202405955,0.842164494,0.94271214,69,9,RPRD2/RNU12/SSU72/CCNT1/RPAP2/NABP1/PCF11/RPRD1A/INTS8,down,FALSE
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,Reactome,Treg,SF_vs_PB_Treg,0.738609905,0.239949087,0.843327891,0.94271214,25,12,UBC/UBB/RFC2/POLD3/POLK/RPA3/LIG3/PCNA/POLD2/POLE2/POLE/POLE4,up,FALSE
REACTOME_COENZYME_A_BIOSYNTHESIS,REACTOME_COENZYME_A_BIOSYNTHESIS,Reactome,Treg,SF_vs_PB_Treg,0.68687397,0.315106361,0.84366651,0.94271214,7,2,PPCDC/PANK3,up,FALSE
REACTOME_RHOBTB3_ATPASE_CYCLE,REACTOME_RHOBTB3_ATPASE_CYCLE,Reactome,Treg,SF_vs_PB_Treg,0.695351632,0.29676127,0.844709964,0.94271214,9,1,PLIN3,up,FALSE
REACTOME_SIGNALING_BY_ERYTHROPOIETIN,REACTOME_SIGNALING_BY_ERYTHROPOIETIN,Reactome,Treg,SF_vs_PB_Treg,-0.743149686,-0.238231741,0.844958564,0.94271214,23,4,STAT5B/PLCG1/SOS1/PIK3R1,down,FALSE
REACTOME_PHOSPHOLIPID_METABOLISM,REACTOME_PHOSPHOLIPID_METABOLISM,Reactome,Treg,SF_vs_PB_Treg,0.835967199,0.192941391,0.846380348,0.94271214,155,35,MBOAT7/AGPAT2/PCTP/RAB5A/AGPAT4/PLEKHA5/CHKB/LPCAT4/DGAT2/SACM1L/ARF1/PCYT1A/GDE1/LPCAT3/MTMR2/LPIN2/CPNE3/ACP6/PLA2G15/MBOAT1/FIG4/DDHD2/CDS2/MTMR6/PLA2G4C/PNPLA6/PITPNM1/ARF3/PTPN13/PLD2/MFSD2A/GPAT2/PEMT/AGPAT3/LPCAT1,up,FALSE
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,Reactome,Treg,SF_vs_PB_Treg,0.696068403,0.288225309,0.847047416,0.94271214,10,3,ALOX5AP/HPGD/LTC4S,up,FALSE
REACTOME_SIGNALING_BY_WNT_IN_CANCER,REACTOME_SIGNALING_BY_WNT_IN_CANCER,Reactome,Treg,SF_vs_PB_Treg,-0.735212376,-0.241175492,0.847653399,0.94271214,21,6,TNKS/AXIN1/PPP2R5E/RNF43/GSK3B/PPP2R5C,down,FALSE
REACTOME_FORMATION_OF_THE_CANONICAL_BAF_CBAF_COMPLEX,REACTOME_FORMATION_OF_THE_CANONICAL_BAF_CBAF_COMPLEX,Reactome,Treg,SF_vs_PB_Treg,0.715846985,0.256215571,0.848003322,0.94271214,17,4,DPF3/ACTL6A/SMARCB1/ACTB,up,FALSE
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,Reactome,Treg,SF_vs_PB_Treg,0.782672373,0.212401928,0.848854045,0.94271214,58,19,TP53BP1/NBN/SUMO2/UBE2I/UBE2N/UBC/UBB/RAD50/RHNO1/RFC2/RBBP8/KAT5/RAD1/BLM/RNF8/CDK2/RAD17/CCNA1/RPA3,up,FALSE
REACTOME_PROTEIN_LIPOYLATION,REACTOME_PROTEIN_LIPOYLATION,Reactome,Treg,SF_vs_PB_Treg,-0.698638895,-0.28333809,0.848858334,0.94271214,10,6,DLST/LIPT2/DBT/LIAS/FDX1/LIPT1,down,FALSE
