population,tf,network_symbol,matrix_symbol,mor,resolution,focus_tf
CD8,PAX8,NKX2-1,TTF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYBL2,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,USF2,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NKX6-3,GKN1,CA11,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TSC22D1,NPPC,CNP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TCF21,NR5A1,SF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PRDM4,KLF5,CKLF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AHR,TDO2,TPH2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ESR1,TDO2,TPH2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MEF2C,MYH2,MYPOP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MEF2A,MYH2,MYPOP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MEF2D,MYH2,MYPOP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR3C1,KLF5,CKLF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,POU2F1,MYH2,MYPOP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ZNF804A,MGAM,MGA,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CEBPD,KLF5,CKLF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RELA,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFKB1,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,FOS,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,JUN,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT6,CCL13,SCYL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,BCL6,CCL13,SCYL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AHR,SLCO1B1,LST1,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,BMAL1,NKX2-1,TTF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CEBPD,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CLOCK,NKX2-1,TTF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ESR1,SLCO1B1,LST1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ESRRA,SFTPA2,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOS,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GATA4,TNNI3,TNNC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GATA6,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GLI1,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HIF1A,KCNA5,HK2,-1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,HOXB3,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HSF1,KCNA5,HK2,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,HSF1,PDZD2,PIN1,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,JUN,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MAFB,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MAX,MLXIPL,MLX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MITF,MYL1,MLC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYB,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NEUROG3,MYT1,MTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NCOA2,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFE2L2,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NKX2-1,SFTPA2,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR1H2,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR1I3,SLCO1B1,LST1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR3C1,SFTPA1,PSAP,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR3C2,PGF,PIGF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PAX6,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PAX8,FOXE1,TTF2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PITX2,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,POU3F2,TDO2,TPH2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PPARG,MMP12,MME,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RELA,PGF,PIGF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RXRA,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SPIC,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SREBF1,MLXIPL,MLX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,USF1,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,JUN,AKR1B10,ARL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RUNX2,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ESRRA,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NKX2-2,PPY,PNP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MEF2C,CSRP3,LMO4,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SOX2,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TAL1,PTPRU,PTPRO,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PKNOX1,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFKB,CCL13,SCYL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFKB,HCRT,PPOX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AP1,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AP1,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFKB,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFKB,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AP1,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFKB,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AP1,HCRT,PPOX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFKB,NTN1,NET1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFKB,TAC4,HK1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AP1,AKR1B10,ARL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AP1,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFKB,RAPSN,FADS2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFKB,KCNA4,HK1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AP1,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
