query_name,population,gate,gse,gpl,pctVar,pval,size,rank
treg_up_fdr_logfc,treg,fdr_logfc,GSE185144,GPL20301,4.7993103649085,,341,40
treg_up_fdr_logfc,treg,fdr_logfc,GSE147046,GPL20301,4.79147791536643,,379,41
treg_up_fdr_logfc,treg,fdr_logfc,GSE13738,GPL570,4.72702879937146,,394,42
treg_up_fdr_logfc,treg,fdr_logfc,GSE173681,GPL16791,4.65533669467353,,399,43
treg_up_fdr_logfc,treg,fdr_logfc,GSE162499,GPL24676,4.65382706434348,,448,44
treg_up_fdr_logfc,treg,fdr_logfc,GSE103527,GPL10558,4.6064029986685,,488,45
treg_up_fdr_logfc,treg,fdr_logfc,GSE174566,GPL11154,4.60307151624632,,411,46
treg_up_fdr_logfc,treg,fdr_logfc,GSE216963,GPL24676,4.57433633892292,,453,47
treg_up_fdr_logfc,treg,fdr_logfc,GSE215457,GPL20795,4.55525655472816,,332,48
treg_up_fdr_logfc,treg,fdr_logfc,GSE212270,GPL24676,4.470998742182,,330,49
treg_up_fdr_logfc,treg,fdr_logfc,GSE220289,GPL24676,4.45014574134966,,406,50
treg_up_fdr_logfc,treg,fdr_logfc,GSE145007,GPL23227,4.43857616015,,435,51
treg_up_fdr_logfc,treg,fdr_logfc,GSE153384,GPL18573,4.42145491097713,,391,52
treg_up_fdr_logfc,treg,fdr_logfc,GSE174279,GPL24676,4.40859808272793,,442,53
treg_up_fdr_logfc,treg,fdr_logfc,GSE174282,GPL24676,4.40859808272793,,442,54
treg_up_fdr_logfc,treg,fdr_logfc,GSE66385,GPL16791,4.3726341346215,,401,55
treg_up_fdr_logfc,treg,fdr_logfc,GSE203359,GPL16791,4.3693268888798,,379,56
treg_up_fdr_logfc,treg,fdr_logfc,GSE203587,GPL16791,4.3693268888798,,379,57
treg_up_fdr_logfc,treg,fdr_logfc,GSE118383,GPL15520,4.35508833930547,,431,58
treg_up_fdr_logfc,treg,fdr_logfc,GSE168794,GPL11154,4.34443888621079,,440,59
treg_up_fdr_logfc,treg,fdr_logfc,GSE232843,GPL24676,4.32092378310479,,383,60
treg_up_fdr_logfc,treg,fdr_logfc,GSE71645,GPL11154,4.30970973721553,,357,61
treg_up_fdr_logfc,treg,fdr_logfc,GSE220227,GPL23227,4.28199053469483,,406,62
treg_up_fdr_logfc,treg,fdr_logfc,GSE162933,GPL20301,4.28083826239175,,424,63
treg_up_fdr_logfc,treg,fdr_logfc,GSE232108,GPL20301,4.27266862823174,,441,64
treg_up_fdr_logfc,treg,fdr_logfc,GSE173929,GPL24014,4.23903631953405,,426,65
treg_up_fdr_logfc,treg,fdr_logfc,GSE202919,GPL24676,4.23704110640017,,453,66
treg_up_fdr_logfc,treg,fdr_logfc,GSE226391,GPL24676,4.23704110640017,,453,67
treg_up_fdr_logfc,treg,fdr_logfc,GSE145284,GPL20301,4.20632331029922,,421,68
treg_up_fdr_logfc,treg,fdr_logfc,GSE186463,GPL18573,4.17505642639618,,355,69
treg_up_fdr_logfc,treg,fdr_logfc,GSE109182,GPL10999,4.12476923573988,,434,70
treg_up_fdr_logfc,treg,fdr_logfc,GSE158144,GPL24676,4.10885752718322,,438,71
treg_up_fdr_logfc,treg,fdr_logfc,GSE97395,GPL16791,4.09054596795581,,343,72
treg_up_fdr_logfc,treg,fdr_logfc,GSE79338,GPL15520,4.06948990724471,,408,73
treg_up_fdr_logfc,treg,fdr_logfc,GSE237034,GPL24676,4.06305791526835,,412,74
treg_up_fdr_logfc,treg,fdr_logfc,GSE227392,GPL20795,4.05726379285869,,398,75
treg_up_fdr_logfc,treg,fdr_logfc,GSE86566,GPL11154,4.04400424428203,,426,76
treg_up_fdr_logfc,treg,fdr_logfc,GSE103494,GPL15433,4.03612842783692,,356,77
treg_up_fdr_logfc,treg,fdr_logfc,GSE165849,GPL24676,4.03373452220142,,425,78
treg_up_fdr_logfc,treg,fdr_logfc,GSE114724,GPL18573,4.02594061821214,,428,79
treg_up_fdr_logfc,treg,fdr_logfc,GSE114727,GPL18573,4.02594061821214,,428,80
treg_up_fdr_logfc,treg,fdr_logfc,GSE140844,GPL11154,4.02044813665996,,335,81
treg_up_fdr_logfc,treg,fdr_logfc,GSE160194,GPL20301,4.00100503074793,,401,82
treg_up_fdr_logfc,treg,fdr_logfc,GSE219030,GPL18573,3.97376588706024,,387,83
treg_up_fdr_logfc,treg,fdr_logfc,GSE229791,GPL24676,3.97204303849555,,463,84
treg_up_fdr_logfc,treg,fdr_logfc,GSE178570,GPL24676,3.95787208823807,,425,85
treg_up_fdr_logfc,treg,fdr_logfc,GSE193097,GPL18573,3.94952936630394,,358,86
treg_up_fdr_logfc,treg,fdr_logfc,GSE87419,GPL18573,3.94876979538237,,395,87
treg_up_fdr_logfc,treg,fdr_logfc,GSE87424,GPL18573,3.94876979538237,,395,88
treg_up_fdr_logfc,treg,fdr_logfc,GSE58684,GPL11532,3.93811809076682,,389,89
treg_up_fdr_logfc,treg,fdr_logfc,GSE59860,GPL11532,3.93811809076682,,389,90
treg_up_fdr_logfc,treg,fdr_logfc,GSE123290,GPL20301,3.93760020810315,,405,91
treg_up_fdr_logfc,treg,fdr_logfc,GSE80016,GPL11154,3.92059011685376,,378,92
treg_up_fdr_logfc,treg,fdr_logfc,GSE165238,GPL24676,3.913127824702,,392,93
treg_up_fdr_logfc,treg,fdr_logfc,GSE113281,GPL18573,3.91289584961736,,400,94
treg_up_fdr_logfc,treg,fdr_logfc,GSE105095,GPL16791,3.91006608792377,,356,95
treg_up_fdr_logfc,treg,fdr_logfc,GSE227391,GPL20795,3.9039632430921,,398,96
treg_up_fdr_logfc,treg,fdr_logfc,GSE158317,GPL16791,3.89771299193476,,407,97
treg_up_fdr_logfc,treg,fdr_logfc,GSE45504,GPL11154,3.86964040040501,,356,98
treg_up_fdr_logfc,treg,fdr_logfc,GSE45505,GPL11154,3.86964040040501,,356,99
treg_up_fdr_logfc,treg,fdr_logfc,GSE145384,GPL16791,3.86648242269708,,485,100
treg_up_fdr_logfc,treg,fdr_logfc,GSE150809,GPL20301,3.86570378754211,,364,101
treg_up_fdr_logfc,treg,fdr_logfc,GSE99089,GPL20301,3.86092200239047,,411,102
treg_up_fdr_logfc,treg,fdr_logfc,GSE181061,GPL18573,3.84225486984557,,428,103
treg_up_fdr_logfc,treg,fdr_logfc,GSE181064,GPL18573,3.84225486984557,,428,104
treg_up_fdr_logfc,treg,fdr_logfc,GSE200469,GPL20301,3.83752159305336,,420,105
treg_up_fdr_logfc,treg,fdr_logfc,GSE85403,GPL11154,3.81266428631477,,396,106
treg_up_fdr_logfc,treg,fdr_logfc,GSE120101,GPL17303,3.80730100162551,,396,107
treg_up_fdr_logfc,treg,fdr_logfc,GSE216330,GPL11154,3.80512848907728,,429,108
treg_up_fdr_logfc,treg,fdr_logfc,GSE210356,GPL24676,3.80498076359997,,395,109
treg_up_fdr_logfc,treg,fdr_logfc,GSE128359,GPL11154,3.79694392291474,,383,110
treg_up_fdr_logfc,treg,fdr_logfc,GSE174284,GPL18573,3.78782758743819,,409,111
treg_up_fdr_logfc,treg,fdr_logfc,GSE174292,GPL18573,3.78782758743819,,409,112
treg_up_fdr_logfc,treg,fdr_logfc,GSE240772,GPL15520,3.78277708331233,,378,113
treg_up_fdr_logfc,treg,fdr_logfc,GSE240774,GPL15520,3.78277708331233,,378,114
treg_up_fdr_logfc,treg,fdr_logfc,GSE36765,GPL570,3.76910930233608,,400,115
treg_up_fdr_logfc,treg,fdr_logfc,GSE30027,GPL6947,3.75230614426347,,462,116
treg_up_fdr_logfc,treg,fdr_logfc,GSE189651,GPL24676,3.73437711083949,,385,117
treg_up_fdr_logfc,treg,fdr_logfc,GSE232853,GPL24676,3.72496645601825,,288,118
treg_up_fdr_logfc,treg,fdr_logfc,GSE169065,GPL16791,3.71647113456653,,427,119
treg_up_fdr_logfc,treg,fdr_logfc,GSE81810,GPL11154,3.71527871150048,,402,120
treg_up_fdr_logfc,treg,fdr_logfc,GSE192998,GPL24676,3.70973645812278,,453,121
treg_up_fdr_logfc,treg,fdr_logfc,GSE49369,GPL14550,3.70959687711197,,375,122
treg_up_fdr_logfc,treg,fdr_logfc,GSE145647,GPL24676,3.691263180426,,414,123
treg_up_fdr_logfc,treg,fdr_logfc,GSE145648,GPL24676,3.691263180426,,414,124
treg_up_fdr_logfc,treg,fdr_logfc,GSE229861,GPL22790,3.69085673909534,,392,125
treg_up_fdr_logfc,treg,fdr_logfc,GSE77179,GPL11154,3.68601995866436,,374,126
treg_up_fdr_logfc,treg,fdr_logfc,GSE110268,GPL20301,3.68563809438174,,387,127
treg_up_fdr_logfc,treg,fdr_logfc,GSE59364,GPL11154,3.68040324069588,,423,128
treg_up_fdr_logfc,treg,fdr_logfc,GSE59365,GPL11154,3.68040324069588,,423,129
treg_up_fdr_logfc,treg,fdr_logfc,GSE121327,GPL15520,3.6776118036697,,452,130
treg_up_fdr_logfc,treg,fdr_logfc,GSE171676,GPL11154,3.67395782773127,,426,131
treg_up_fdr_logfc,treg,fdr_logfc,GSE190356,GPL11154,3.67214642439804,,312,132
treg_up_fdr_logfc,treg,fdr_logfc,GSE145862,GPL18573,3.66870084772257,,444,133
treg_up_fdr_logfc,treg,fdr_logfc,GSE211044,GPL21290,3.66481081870095,,364,134
treg_up_fdr_logfc,treg,fdr_logfc,GSE211155,GPL21290,3.66481081870095,,364,135
treg_up_fdr_logfc,treg,fdr_logfc,GSE166148,GPL16791,3.66214749944442,,383,136
treg_up_fdr_logfc,treg,fdr_logfc,GSE166150,GPL16791,3.66214749944442,,383,137
treg_up_fdr_logfc,treg,fdr_logfc,GSE181881,GPL24676,3.65092122021328,,392,138
treg_up_fdr_logfc,treg,fdr_logfc,GSE136432,GPL18573,3.64601344997433,,411,139
treg_up_fdr_logfc,treg,fdr_logfc,GSE227090,GPL24676,3.64305404561871,,393,140
treg_up_fdr_logfc,treg,fdr_logfc,GSE252379,GPL21290,3.64013625806693,,416,141
treg_up_fdr_logfc,treg,fdr_logfc,GSE226757,GPL20301,3.63872645300853,,382,142
treg_up_fdr_logfc,treg,fdr_logfc,GSE225369,GPL24676,3.63411477386995,,389,143
treg_up_fdr_logfc,treg,fdr_logfc,GSE228870,GPL11154,3.63134360178038,,253,144
treg_up_fdr_logfc,treg,fdr_logfc,GSE225264,GPL24676,3.62952300993909,,405,145
treg_up_fdr_logfc,treg,fdr_logfc,GSE220730,GPL16791,3.61081306900668,,408,146
treg_up_fdr_logfc,treg,fdr_logfc,GSE53080,GPL11154,3.60535787215899,,318,147
treg_up_fdr_logfc,treg,fdr_logfc,GSE53081,GPL11154,3.60535787215899,,318,148
treg_up_fdr_logfc,treg,fdr_logfc,GSE223270,GPL18573,3.59714296063106,,394,149
treg_up_fdr_logfc,treg,fdr_logfc,GSE169009,GPL24676,3.57361367984716,,293,150
treg_up_fdr_logfc,treg,fdr_logfc,GSE79029,GPL11154,3.57324163194041,,374,151
treg_up_fdr_logfc,treg,fdr_logfc,GSE79032,GPL11154,3.57324163194041,,374,152
treg_up_fdr_logfc,treg,fdr_logfc,GSE136596,GPL18573,3.57188622059394,,302,153
treg_up_fdr_logfc,treg,fdr_logfc,GSE183499,GPL18573,3.56042455446762,,334,154
treg_up_fdr_logfc,treg,fdr_logfc,GSE110390,GPL18573,3.55804448456414,,384,155
treg_up_fdr_logfc,treg,fdr_logfc,GSE187784,GPL21290,3.55721492210711,,385,156
treg_up_fdr_logfc,treg,fdr_logfc,GSE129196,GPL20301,3.55526281265982,,419,157
treg_up_fdr_logfc,treg,fdr_logfc,GSE154474,GPL11154,3.54263120917701,,421,158
treg_up_fdr_logfc,treg,fdr_logfc,GSE222740,GPL24676,3.54003633599302,,397,159
treg_up_fdr_logfc,treg,fdr_logfc,GSE178511,GPL11154,3.53309154253636,,363,160
treg_up_fdr_logfc,treg,fdr_logfc,GSE174128,GPL16791,3.531042084615,,420,161
treg_up_fdr_logfc,treg,fdr_logfc,GSE234357,GPL24676,3.51977745814401,,439,162
treg_up_fdr_logfc,treg,fdr_logfc,GSE122735,GPL18573,3.49978859279349,,319,163
treg_up_fdr_logfc,treg,fdr_logfc,GSE112101,GPL21290,3.49739781055281,,357,164
treg_up_fdr_logfc,treg,fdr_logfc,GSE81063,GPL11154,3.49725904097666,,418,165
treg_up_fdr_logfc,treg,fdr_logfc,GSE125504,GPL18573,3.49294699924309,,446,166
treg_up_fdr_logfc,treg,fdr_logfc,GSE221563,GPL21697,3.4886445485245,,420,167
treg_up_fdr_logfc,treg,fdr_logfc,GSE79544,GPL18573,3.48823167460775,,338,168
treg_up_fdr_logfc,treg,fdr_logfc,GSE132228,GPL21697,3.48738811732545,,396,169
treg_up_fdr_logfc,treg,fdr_logfc,GSE153887,GPL24676,3.48667025240184,,380,170
treg_up_fdr_logfc,treg,fdr_logfc,GSE195542,GPL20301,3.48557026127395,,444,171
treg_up_fdr_logfc,treg,fdr_logfc,GSE94964,GPL16791,3.48425399521301,,403,172
treg_up_fdr_logfc,treg,fdr_logfc,GSE144108,GPL18573,3.47864910150021,,302,173
treg_up_fdr_logfc,treg,fdr_logfc,GSE166657,GPL11154,3.47845169145997,,352,174
treg_up_fdr_logfc,treg,fdr_logfc,GSE138787,GPL20301,3.47807488020945,,395,175
treg_up_fdr_logfc,treg,fdr_logfc,GSE138788,GPL20301,3.47807488020945,,395,176
treg_up_fdr_logfc,treg,fdr_logfc,GSE154267,GPL18573,3.4745772554781,,382,177
treg_up_fdr_logfc,treg,fdr_logfc,GSE195543,GPL20301,3.47110990608457,,396,178
treg_up_fdr_logfc,treg,fdr_logfc,GSE206742,GPL24676,3.46445488353402,,419,179
treg_up_fdr_logfc,treg,fdr_logfc,GSE139324,GPL18573,3.46397505728685,,462,180
treg_up_fdr_logfc,treg,fdr_logfc,GSE227316,GPL20301,3.45794715518102,,364,181
treg_up_fdr_logfc,treg,fdr_logfc,GSE142811,GPL11154,3.44658175455005,,364,182
treg_up_fdr_logfc,treg,fdr_logfc,GSE239859,GPL24676,3.44192292692957,,342,183
treg_up_fdr_logfc,treg,fdr_logfc,GSE52182,GPL6947,3.4407356123522,,443,184
treg_up_fdr_logfc,treg,fdr_logfc,GSE207002,GPL24676,3.43466091946857,,420,185
treg_up_fdr_logfc,treg,fdr_logfc,GSE152908,GPL18573,3.42733828864158,,243,186
treg_up_fdr_logfc,treg,fdr_logfc,GSE162051,GPL24676,3.42690936372184,,349,187
treg_up_fdr_logfc,treg,fdr_logfc,GSE191040,GPL18573,3.42251068376385,,390,188
treg_up_fdr_logfc,treg,fdr_logfc,GSE247094,GPL21697,3.41986894418669,,414,189
treg_up_fdr_logfc,treg,fdr_logfc,GSE249581,GPL21697,3.41986894418669,,414,190
treg_up_fdr_logfc,treg,fdr_logfc,GSE109161,GPL16791,3.40951188191568,,401,191
treg_up_fdr_logfc,treg,fdr_logfc,GSE193517,GPL24676,3.40413422576992,,397,192
treg_up_fdr_logfc,treg,fdr_logfc,GSE246169,GPL18573,3.39627973737007,,362,193
treg_up_fdr_logfc,treg,fdr_logfc,GSE186768,GPL21697,3.39365444190349,,352,194
treg_up_fdr_logfc,treg,fdr_logfc,GSE229607,GPL24676,3.39313843419671,,389,195
treg_up_fdr_logfc,treg,fdr_logfc,GSE114953,GPL16791,3.38107668373839,,420,196
treg_up_fdr_logfc,treg,fdr_logfc,GSE167309,GPL11154,3.38019240079584,,301,197
treg_up_fdr_logfc,treg,fdr_logfc,GSE179612,GPL18573,3.37854785089442,,360,198
treg_up_fdr_logfc,treg,fdr_logfc,GSE246602,GPL24676,3.3727317136734,,378,199
treg_up_fdr_logfc,treg,fdr_logfc,GSE104854,GPL17303,3.36133525139287,,463,200
treg_up_fdr_only,treg,fdr_only,GSE237034,GPL24676,18.6493394093177,,1617,1
treg_up_fdr_only,treg,fdr_only,GSE200469,GPL20301,17.8606717023464,,1721,2
treg_up_fdr_only,treg,fdr_only,GSE202919,GPL24676,17.6176758609129,,1654,3
treg_up_fdr_only,treg,fdr_only,GSE226391,GPL24676,17.6176758609129,,1654,4
treg_up_fdr_only,treg,fdr_only,GSE181061,GPL18573,17.5096223571097,,1716,5
treg_up_fdr_only,treg,fdr_only,GSE181064,GPL18573,17.5096223571097,,1716,6
treg_up_fdr_only,treg,fdr_only,GSE220730,GPL16791,16.9233175159263,,1600,7
treg_up_fdr_only,treg,fdr_only,GSE118383,GPL15520,16.7990543249435,,1645,8
treg_up_fdr_only,treg,fdr_only,GSE210356,GPL24676,16.7787401217074,,1614,9
treg_up_fdr_only,treg,fdr_only,GSE229791,GPL24676,16.7482648935904,,1738,10
treg_up_fdr_only,treg,fdr_only,GSE197658,GPL24676,16.6826748925844,,1638,11
treg_up_fdr_only,treg,fdr_only,GSE216963,GPL24676,16.4823453283027,,1687,12
treg_up_fdr_only,treg,fdr_only,GSE165645,GPL24676,16.3222590454793,,1618,13
treg_up_fdr_only,treg,fdr_only,GSE173929,GPL24014,16.0774328925031,,1598,14
treg_up_fdr_only,treg,fdr_only,GSE120206,GPL20795,16.0090949187638,,1482,15
treg_up_fdr_only,treg,fdr_only,GSE148837,GPL24676,16.0044100402229,,1742,16
treg_up_fdr_only,treg,fdr_only,GSE191089,GPL24676,15.9734763565553,,1666,17
treg_up_fdr_only,treg,fdr_only,GSE216704,GPL24676,15.9147473388137,,1697,18
treg_up_fdr_only,treg,fdr_only,GSE216705,GPL24676,15.9147473388137,,1697,19
treg_up_fdr_only,treg,fdr_only,GSE145862,GPL18573,15.8492142308248,,1689,20
treg_up_fdr_only,treg,fdr_only,GSE87419,GPL18573,15.8411911112326,,1582,21
treg_up_fdr_only,treg,fdr_only,GSE87424,GPL18573,15.8411911112326,,1582,22
treg_up_fdr_only,treg,fdr_only,GSE164381,GPL24676,15.8292914537008,,1572,23
treg_up_fdr_only,treg,fdr_only,GSE123290,GPL20301,15.7529536995001,,1580,24
treg_up_fdr_only,treg,fdr_only,GSE164996,GPL20301,15.7458819283767,,1543,25
treg_up_fdr_only,treg,fdr_only,GSE166657,GPL11154,15.7272020992617,,1507,26
treg_up_fdr_only,treg,fdr_only,GSE158317,GPL16791,15.6979137223277,,1599,27
treg_up_fdr_only,treg,fdr_only,GSE109182,GPL10999,15.6217448272915,,1639,28
treg_up_fdr_only,treg,fdr_only,GSE110390,GPL18573,15.4615508004925,,1560,29
treg_up_fdr_only,treg,fdr_only,GSE181881,GPL24676,15.4439479994877,,1581,30
treg_up_fdr_only,treg,fdr_only,GSE166148,GPL16791,15.4290776354745,,1597,31
treg_up_fdr_only,treg,fdr_only,GSE166150,GPL16791,15.4290776354745,,1597,32
treg_up_fdr_only,treg,fdr_only,GSE195542,GPL20301,15.3768580502431,,1737,33
treg_up_fdr_only,treg,fdr_only,GSE229861,GPL22790,15.3223082850468,,1593,34
treg_up_fdr_only,treg,fdr_only,GSE79338,GPL15520,15.2965212228103,,1530,35
treg_up_fdr_only,treg,fdr_only,GSE130870,GPL18573,15.2700833877355,,1336,36
treg_up_fdr_only,treg,fdr_only,GSE79029,GPL11154,15.1721318470093,,1560,37
treg_up_fdr_only,treg,fdr_only,GSE79032,GPL11154,15.1721318470093,,1560,38
treg_up_fdr_only,treg,fdr_only,GSE145284,GPL20301,15.1501745340663,,1563,39
treg_up_fdr_only,treg,fdr_only,GSE110268,GPL20301,15.1413342067417,,1586,40
treg_up_fdr_only,treg,fdr_only,GSE235604,GPL24676,15.1149569801051,,1780,41
treg_up_fdr_only,treg,fdr_only,GSE225369,GPL24676,15.0413612415655,,1497,42
treg_up_fdr_only,treg,fdr_only,GSE210943,GPL24676,15.0392917470979,,1629,43
treg_up_fdr_only,treg,fdr_only,GSE240772,GPL15520,15.0139983362823,,1498,44
treg_up_fdr_only,treg,fdr_only,GSE240774,GPL15520,15.0139983362823,,1498,45
treg_up_fdr_only,treg,fdr_only,GSE228870,GPL11154,15.0018787589452,,1042,46
treg_up_fdr_only,treg,fdr_only,GSE250077,GPL24676,14.9966902251072,,1580,47
treg_up_fdr_only,treg,fdr_only,GSE136451,GPL24676,14.9518622339171,,1513,48
treg_up_fdr_only,treg,fdr_only,GSE207002,GPL24676,14.92707230383,,1630,49
treg_up_fdr_only,treg,fdr_only,GSE192740,GPL20301,14.9015751597476,,1627,50
treg_up_fdr_only,treg,fdr_only,GSE192742,GPL20301,14.9015751597476,,1627,51
treg_up_fdr_only,treg,fdr_only,GSE59364,GPL11154,14.8992355413732,,1655,52
treg_up_fdr_only,treg,fdr_only,GSE59365,GPL11154,14.8992355413732,,1655,53
treg_up_fdr_only,treg,fdr_only,GSE86566,GPL11154,14.8783647405505,,1575,54
treg_up_fdr_only,treg,fdr_only,GSE152908,GPL18573,14.8670493673441,,1054,55
treg_up_fdr_only,treg,fdr_only,GSE232073,GPL24676,14.8623637658251,,1561,56
treg_up_fdr_only,treg,fdr_only,GSE232074,GPL24676,14.8623637658251,,1561,57
treg_up_fdr_only,treg,fdr_only,GSE234357,GPL24676,14.8246031541703,,1690,58
treg_up_fdr_only,treg,fdr_only,GSE104788,GPL16791,14.6102221725229,,1546,59
treg_up_fdr_only,treg,fdr_only,GSE219030,GPL18573,14.4510254907503,,1532,60
treg_up_fdr_only,treg,fdr_only,GSE130894,GPL16791,14.4209514337519,,1465,61
treg_up_fdr_only,treg,fdr_only,GSE44267,GPL11154,14.4038902432957,,1513,62
treg_up_fdr_only,treg,fdr_only,GSE237817,GPL18573,14.3595743640329,,1534,63
treg_up_fdr_only,treg,fdr_only,GSE232161,GPL24676,14.3544847756378,,1493,64
treg_up_fdr_only,treg,fdr_only,GSE158702,GPL24676,14.3260435907512,,1520,65
treg_up_fdr_only,treg,fdr_only,GSE158704,GPL24676,14.3260435907512,,1520,66
treg_up_fdr_only,treg,fdr_only,GSE82061,GPL11154,14.2607582757072,,1539,67
treg_up_fdr_only,treg,fdr_only,GSE105792,GPL16791,14.2536328322208,,1506,68
treg_up_fdr_only,treg,fdr_only,GSE229791,GPL18573,14.2296391445882,,1713,69
treg_up_fdr_only,treg,fdr_only,GSE189651,GPL24676,14.2111839268302,,1533,70
treg_up_fdr_only,treg,fdr_only,GSE168271,GPL24676,14.1906510084651,,1535,71
treg_up_fdr_only,treg,fdr_only,GSE227392,GPL20795,14.1746908301163,,1380,72
treg_up_fdr_only,treg,fdr_only,GSE112279,GPL11154,14.0664627642692,,1595,73
treg_up_fdr_only,treg,fdr_only,GSE214361,GPL24676,14.0612887072691,,1530,74
treg_up_fdr_only,treg,fdr_only,GSE142811,GPL11154,14.0585851029294,,1535,75
treg_up_fdr_only,treg,fdr_only,GSE153887,GPL24676,14.0047505434657,,1472,76
treg_up_fdr_only,treg,fdr_only,GSE147703,GPL18573,13.9707670818789,,1552,77
treg_up_fdr_only,treg,fdr_only,GSE234586,GPL21697,13.9586198530219,,1622,78
treg_up_fdr_only,treg,fdr_only,GSE234587,GPL21697,13.9586198530219,,1622,79
treg_up_fdr_only,treg,fdr_only,GSE76661,GPL11154,13.9425741260203,,1620,80
treg_up_fdr_only,treg,fdr_only,GSE238120,GPL24676,13.9042177784879,,1548,81
treg_up_fdr_only,treg,fdr_only,GSE201859,GPL24676,13.8616131815029,,1438,82
treg_up_fdr_only,treg,fdr_only,GSE251695,GPL24676,13.8616131815029,,1438,83
treg_up_fdr_only,treg,fdr_only,GSE145647,GPL24676,13.8566599616095,,1526,84
treg_up_fdr_only,treg,fdr_only,GSE145648,GPL24676,13.8566599616095,,1526,85
treg_up_fdr_only,treg,fdr_only,GSE260516,GPL24676,13.8455274300948,,1540,86
treg_up_fdr_only,treg,fdr_only,GSE101157,GPL20301,13.7846177322179,,1444,87
treg_up_fdr_only,treg,fdr_only,GSE134377,GPL16791,13.7760444409325,,1571,88
treg_up_fdr_only,treg,fdr_only,GSE134392,GPL16791,13.7760444409325,,1571,89
treg_up_fdr_only,treg,fdr_only,GSE40243,GPL11154,13.7524445740724,,1573,90
treg_up_fdr_only,treg,fdr_only,GSE221739,GPL24676,13.7424712195645,,1539,91
treg_up_fdr_only,treg,fdr_only,GSE79544,GPL18573,13.7330854910588,,1219,92
treg_up_fdr_only,treg,fdr_only,GSE227391,GPL20795,13.7227610058553,,1378,93
treg_up_fdr_only,treg,fdr_only,GSE160957,GPL18573,13.7151875187904,,1423,94
treg_up_fdr_only,treg,fdr_only,GSE186463,GPL18573,13.6804289603783,,1616,95
treg_up_fdr_only,treg,fdr_only,GSE185995,GPL18573,13.630375296003,,1561,96
treg_up_fdr_only,treg,fdr_only,GSE247094,GPL21697,13.6198595060784,,1635,97
treg_up_fdr_only,treg,fdr_only,GSE249581,GPL21697,13.6198595060784,,1635,98
treg_up_fdr_only,treg,fdr_only,GSE181533,GPL24676,13.6082653461095,,1614,99
treg_up_fdr_only,treg,fdr_only,GSE175520,GPL21697,13.6000015887895,,1558,100
treg_up_fdr_only,treg,fdr_only,GSE172100,GPL24676,13.5866867167257,,1536,101
treg_up_fdr_only,treg,fdr_only,GSE138113,GPL18573,13.5646594418514,,1502,102
treg_up_fdr_only,treg,fdr_only,GSE138115,GPL18573,13.5646594418514,,1502,103
treg_up_fdr_only,treg,fdr_only,GSE72577,GPL11154,13.4953666094937,,1500,104
treg_up_fdr_only,treg,fdr_only,GSE161559,GPL18573,13.4493652096399,,1552,105
treg_up_fdr_only,treg,fdr_only,GSE121964,GPL11154,13.4432637660438,,1516,106
treg_up_fdr_only,treg,fdr_only,GSE133109,GPL18573,13.4313963509481,,1540,107
treg_up_fdr_only,treg,fdr_only,GSE163587,GPL20795,13.423491199576,,1609,108
treg_up_fdr_only,treg,fdr_only,GSE115301,GPL20301,13.4223490394447,,1588,109
treg_up_fdr_only,treg,fdr_only,GSE185795,GPL24676,13.4128870698558,,1473,110
treg_up_fdr_only,treg,fdr_only,GSE85403,GPL11154,13.4095122139836,,1577,111
treg_up_fdr_only,treg,fdr_only,GSE111898,GPL16791,13.3578313407982,,1656,112
treg_up_fdr_only,treg,fdr_only,GSE196292,GPL20301,13.3548406060086,,1489,113
treg_up_fdr_only,treg,fdr_only,GSE174749,GPL21697,13.3330667952754,,1486,114
treg_up_fdr_only,treg,fdr_only,GSE231521,GPL18573,13.2772414532446,,1587,115
treg_up_fdr_only,treg,fdr_only,GSE158115,GPL16791,13.2750717729997,,1591,116
treg_up_fdr_only,treg,fdr_only,GSE159574,GPL20301,13.2721169092388,,1512,117
treg_up_fdr_only,treg,fdr_only,GSE223496,GPL24676,13.2569265664059,,1553,118
treg_up_fdr_only,treg,fdr_only,GSE192881,GPL20301,13.2221877904533,,1579,119
treg_up_fdr_only,treg,fdr_only,GSE192882,GPL20301,13.2221877904533,,1579,120
treg_up_fdr_only,treg,fdr_only,GSE180578,GPL24676,13.1699386104471,,1664,121
treg_up_fdr_only,treg,fdr_only,GSE150084,GPL24676,13.1397499535121,,1551,122
treg_up_fdr_only,treg,fdr_only,GSE223305,GPL18573,13.1047095467581,,1648,123
treg_up_fdr_only,treg,fdr_only,GSE119749,GPL16791,13.0998787776416,,1638,124
treg_up_fdr_only,treg,fdr_only,GSE119751,GPL16791,13.0998787776416,,1638,125
treg_up_fdr_only,treg,fdr_only,GSE164505,GPL24676,13.0962166913693,,1476,126
treg_up_fdr_only,treg,fdr_only,GSE164506,GPL24676,13.0962166913693,,1476,127
treg_up_fdr_only,treg,fdr_only,GSE133629,GPL16791,13.0953339718167,,1490,128
treg_up_fdr_only,treg,fdr_only,GSE108699,GPL18573,13.0852959650084,,1533,129
treg_up_fdr_only,treg,fdr_only,GSE147395,GPL21697,13.0802648359237,,1692,130
treg_up_fdr_only,treg,fdr_only,GSE147398,GPL21697,13.0802648359237,,1692,131
treg_up_fdr_only,treg,fdr_only,GSE181591,GPL18573,13.0228888794996,,1367,132
